,events.out.tfevents.1556869801.gpu17
195,50.130001068115234
391,60.66999816894531
587,66.05000305175781
783,74.47000122070312
979,72.87999725341797
1175,80.20999908447266
1371,78.58999633789062
1567,82.77999877929688
1763,77.12999725341797
1959,81.11000061035156
2155,78.01000213623047
2351,81.12999725341797
2547,82.62999725341797
2743,83.22000122070312
2939,85.80000305175781
3135,83.02999877929688
3331,84.83999633789062
3527,83.94000244140625
3723,79.6500015258789
3919,79.93000030517578
4115,79.75
4311,84.55999755859375
4507,78.51000213623047
4703,83.75
4899,86.36000061035156
5095,86.0999984741211
5291,81.5
5487,86.80999755859375
5683,85.9000015258789
5879,86.19000244140625
6075,81.56999969482422
6271,85.4800033569336
6467,87.08999633789062
6663,85.72000122070312
6859,87.36000061035156
7055,85.80999755859375
7251,82.25
7447,86.30999755859375
7643,83.44000244140625
7839,78.05000305175781
8035,87.44000244140625
8231,82.5199966430664
8427,82.12999725341797
8623,76.25
8819,75.0199966430664
9015,88.26000213623047
9211,84.87000274658203
9407,84.55999755859375
9603,86.77999877929688
9799,82.87999725341797
9995,88.37000274658203
10191,83.93000030517578
10387,87.33999633789062
10583,85.88999938964844
10779,85.80999755859375
10975,88.80000305175781
11171,88.44000244140625
11367,86.81999969482422
11563,85.83000183105469
11759,88.36000061035156
11955,90.0199966430664
12151,87.44000244140625
12347,90.31999969482422
12543,90.81999969482422
12739,84.23999786376953
12935,88.93000030517578
13131,91.04000091552734
13327,88.02999877929688
13523,88.7699966430664
13719,90.30999755859375
13915,92.3499984741211
14111,91.47000122070312
14307,92.45999908447266
14503,92.6500015258789
14699,92.5
14895,90.20999908447266
15091,92.66999816894531
15287,92.02999877929688
15483,92.66000366210938
15679,90.41000366210938
15875,92.16999816894531
16071,92.05000305175781
16267,90.98999786376953
16463,91.72000122070312
16659,92.36000061035156
16855,92.08000183105469
17051,91.66999816894531
17247,91.12999725341797
17443,92.44000244140625
17639,91.55999755859375
17835,90.79000091552734
18031,92.1500015258789
18227,91.0
18423,92.55999755859375
18619,91.4000015258789
18815,92.3499984741211
19011,92.26000213623047
19207,91.94999694824219
19403,90.37999725341797
19599,91.9000015258789
19795,91.79000091552734
19991,90.9000015258789
20187,92.31999969482422
20383,92.19000244140625
20579,92.26000213623047
20775,92.11000061035156
20971,91.66999816894531
21167,90.87000274658203
21363,90.80999755859375
21559,89.2699966430664
21755,91.16000366210938
21951,91.8499984741211
22147,88.58999633789062
22343,91.12999725341797
22539,91.72000122070312
22735,91.63999938964844
22931,91.16999816894531
23127,91.4800033569336
23323,91.9000015258789
23519,91.95999908447266
23715,90.83999633789062
23911,91.30999755859375
24107,91.25
24303,91.91000366210938
24499,91.44999694824219
24695,90.5999984741211
24891,90.51000213623047
25087,90.97000122070312
25283,91.0199966430664
25479,90.61000061035156
25675,91.86000061035156
25871,90.91999816894531
26067,90.87000274658203
26263,91.16999816894531
26459,88.23999786376953
26655,87.98999786376953
26851,87.91000366210938
27047,91.11000061035156
27243,91.66000366210938
27439,89.02999877929688
27635,88.22000122070312
27831,91.69000244140625
28027,91.48999786376953
28223,87.33000183105469
28419,90.8499984741211
28615,89.27999877929688
28811,90.97000122070312
29007,91.94999694824219
29203,87.5199966430664
29399,91.44000244140625
29595,88.87000274658203
